id,element_model_plu
26565,1000517
26566,1000517
26567,1000517
26568,1000517
26569,1000517
26570,1000517
26571,1000517
26572,1000517
26573,1000517
26574,1000517
26575,1000517
26576,1000517
26583,1000517
26584,1000517
26585,1000517
26586,1000517
26587,1000517
26588,1000517
26589,1000517
26590,1000517
26591,1000517
26592,1000517
26593,1000517
26594,1000517
26595,1000517
26663,1000661
26664,1000661
26665,1000661
26666,1000661
26667,1000661
26668,1000661
26669,1000661
26825,1000518
26826,1000518
26827,1000518
26849,1000517
26850,1000517
26851,1000517
26852,1000517
26853,1000517
26854,1000517
26855,1000517
26856,1000517
26857,1000517
26858,1000517
26859,1000517
26860,1000517
26861,1000517
26862,1000517
26863,1000517
26864,1000517
26865,1000517
26866,1000518
26867,1000315
26868,1000517
26869,1000517
26870,1000517
26871,1000517
26872,1000517
26873,1000517
26874,1000517
26875,1000517
26876,1000517
26877,1000517
26878,1000517
26879,1000517
26880,1000517
26881,1000517
26882,1000517
26883,1000517
26884,1000517
26885,1000517
26886,1000517
26887,1000517
26888,1000517
26889,1000517
26890,1000517
26891,1000517
26892,1000517
26893,1000517
26894,1000517
26895,1000517
26896,1000517
26897,1000517
26898,1000517
26899,1000517
26900,1000517
26901,1000517
26902,1000517
26903,1000517
26904,1000517
26905,1000517
26906,1000517
26907,1000517
26908,1000517
26909,1000517
26910,1000517
26911,1000517
26912,1000517
26913,1000517
26914,1000517
26915,1000517
26916,1000517
26917,1000517
26918,1000517
26919,1000517
26920,1000517
26921,1000517
26922,1000517
26923,1000517
26924,1000517
26925,1000517
26926,1000517
26927,1000517
26928,1000517
26929,1000517
26930,1000517
26931,1000517
26932,1000517
26933,1000517
26934,1000517
26935,1000517
26936,1000517
26937,1000517
26938,1000517
26939,1000517
26940,1000517
26941,1000517
26942,1000517
26943,1000517
26944,1000517
26945,1000517
26946,1000517
26947,1000517
26948,1000517
26949,1000517
26968,1000146
27036,1000146
27037,1000146
27042,1000146
27043,1000146
27109,1000097
27110,1000097
27111,1000097
27112,1000097
27113,1000097
27121,1001733
27122,1001733
27589,1000661
27662,1000146
27827,1000630
28266,1000146
28267,1000146
28329,1001733
28357,1000084
28358,1000084
28359,1000084
28360,1000084
28361,1000518
28699,1000148
28700,1000148
28701,1000148
28702,1000148
28703,1000148
28704,1000148
28705,1000148
28706,1000148
28707,1000148
28708,1000148
28709,1000148
28710,1000148
28711,1000148
28712,1000148
28751,1000146
28752,1000146
28753,1000146
28754,1000084
28755,1000146
28756,1000146
28771,1000661
28907,1000575
28932,1000630
28933,1000630
28934,1000630
28935,1000630
28936,1000630
28937,1000630
28938,1000630
28939,1000630
28940,1000630
28941,1000630
28942,1000630
28943,1000630
28944,1000630
28945,1000630
28946,1000630
28947,1000630
28989,1000628
28990,1000629
28991,1000629
28992,1000628
28993,1000629
28994,1000630
28996,1000630
28997,1000630
28998,1000630
28999,1000630
29000,1000630
29001,1000630
29002,1000630
29003,1000630
29004,1000630
29005,1000630
29006,1000630
29007,1000630
29013,1002107
29014,1002107
29015,1002107
29057,1000183
29061,1000084
29087,1000146
29102,1000577
29150,1002203
29163,1000091
29164,1000091
29165,1000091
29166,1000091
29167,1000091
29168,1000091
29295,1000506
29296,1000506
29530,1000588
29540,1002126
29548,1000146
29550,1002126
29556,1000319
29559,1002126
29562,1000319
29565,1002126
29571,1000319
29574,1002126
29580,1000319
30056,1002126
30060,1000319
30065,1002126
30069,1000319
30074,1002126
30078,1000319
30173,1000146
30177,1000091
30178,1000091
30179,1000091
30180,1000091
30185,1000917
30586,1000242
30587,1000242
30588,1000242
30589,1000242
30590,1000242
30591,1000242
30592,1000242
30593,1000242
30594,1000242
30595,1000242
30596,1000242
30597,1000242
30598,1000242
30599,1000242
30600,1000242
30601,1000242
30602,1000242
30603,1000242
30604,1000242
30605,1000242
30606,1000242
30607,1000242
30608,1000242
30609,1000242
30610,1000242
30611,1000242
30612,1000242
30613,1000242
30614,1000242
30615,1000242
30616,1000242
30617,1000242
30618,1000242
30619,1000242
30620,1000242
30621,1000242
30622,1000242
30634,1001989
30635,1001988
30645,1001983
30653,1000146
30654,1000146
30655,1000146
30656,1000146
30696,1000541
30697,1000541
30707,1001741
30714,1001741
30718,1000146
30719,1000146
30728,1000630
30729,1000630
30730,1000630
30731,1000630
30732,1000630
30733,1000630
30734,1000630
30735,1000630
30736,1000630
30737,1000630
30738,1000630
30739,1000630
30740,1000630
30741,1000630
30742,1000630
30743,1000630
30744,1000630
30757,1000146
30758,1000146
30794,1000630
30805,1000703
30810,1000810
30812,1000703
30814,1000091
30815,1000091
30821,1000703
30822,1000810
30828,1000703
30829,1000810
30832,1000810
30833,1000703
30838,1000810
30839,1000703
30841,1000306
30861,1000505
30871,1000505
30877,1000091
30896,1000630
30962,1000630
30963,1000630
31000,1000630
31001,1000630
31031,1002571
31037,1002578
31038,1002578
31045,1002262
31047,1000630
31050,1002262
31062,1001983
31072,1000587
31078,1001983
31081,1000630
31082,1000630
31087,1000630
31088,1000630
31118,1000558
31119,1000558
31123,1000845
31124,1000845
31125,1000845
31126,1000845
31133,1002276
31134,1002276
31135,1002276
31136,1002276
31137,1002276
31138,1002276
31144,1000592
31145,1000595
31180,1002630
31211,1002262
31234,1000845
31235,1000845
31236,1000845
31237,1000845
31238,1000845
31239,1000845
31272,1000084
31292,1002267
31293,1002267
31294,1002267
31295,1002267
31296,1002267
31297,1002267
31298,1002267
31299,1002267
31300,1002267
31301,1002267
31302,1002267
31303,1002267
31304,1002267
31305,1002267
31306,1002267
31307,1002267
31308,1002267
31309,1002267
31310,1002267
31311,1002267
31312,1002267
31313,1002267
31314,1002267
31315,1002267
31316,1002267
31317,1002267
31318,1002267
31319,1002267
31320,1002267
31321,1002267
31322,1002267
31323,1002267
31324,1002267
31325,1002267
31380,1002107
31381,1002107
31382,1002107
31383,1002107
31384,1002107
31386,1000585
31387,1000585
31388,1000585
31389,1000585
31390,1000084
31401,1000585
31402,1000585
31403,1000585
31404,1000585
31405,1000585
31406,1000585
31407,1000585
31408,1000585
31411,1000585
31412,1000585
31413,1000585
31414,1000585
31415,1000585
31416,1000585
31417,1000585
31418,1000585
31419,1000585
31420,1000585
31421,1000585
31422,1000585
31423,1000585
31424,1000585
31425,1000585
31426,1000585
31427,1000585
31428,1000585
31429,1000585
31430,1000585
31431,1000585
31432,1000585
31433,1000585
31434,1000585
31435,1000585
31436,1000585
31437,1000585
31438,1000585
31481,1001688
31482,1001688
31484,1000865
31486,1000925
31487,1000925
31488,1000924
31511,1000523
31513,1000493
31514,1000493
31623,1000146
31624,1000287
31635,1000319
31636,1000269
31637,1000108
31638,1000171
31639,1000238
31640,1000238
31641,1000238
31642,1000212
31643,1000249
31644,1000130
31645,1000130
31654,1000287
31663,1000271
31664,1000289
31665,1000174
31667,1000110
31668,1000249
31669,1000238
31670,1000122
31671,1000245
31672,1000245
31688,1000287
31696,1000249
31697,1000171
31698,1000227
31699,1000209
31700,1000126
31701,1000126
31702,1000123
31703,1000123
31704,1000130
31705,1000130
31706,1000129
31707,1000129
31708,1000129
31709,1000129
31710,1000287
31721,1000271
31723,1000110
31724,1000238
31725,1000174
31726,1000249
31727,1000289
31728,1000122
31729,1000122
31730,1000122
31731,1000245
31756,1000661
31761,1000661
31767,1000661
31776,1000148
31777,1000319
31786,1001426
31803,1001680
31809,1000587
31810,1000595
31812,1000596
31822,1000587
31823,1000587
31825,1000587
31826,1000598
31827,1000598
31841,1000591
31968,1002199
31970,1002199
31999,1001723
32000,1001723
32001,1001723
32002,1001723
32004,1000091
32005,1000091
32006,1000091
32007,1000091
32008,1000091
32009,1000091
32010,1000091
32011,1000091
32012,1000091
32013,1000091
32014,1000091
32015,1000091
32016,1000091
32017,1000091
32101,1000289
32138,1000336
32174,1001426
32220,1000146
32238,1000935
32261,1000628
32262,1000629
32263,1000629
32264,1000628
32265,1000629
32282,1002571
32283,1000558
32284,1000558
32351,1000305
32365,1001741
32372,1000146
32373,1000146
32375,1000146
32376,1000146
32379,1000146
32380,1000146
32381,1000146
32382,1000146
32383,1000146
32384,1000146
32385,1000146
32386,1000146
32387,1000146
32388,1000146
32389,1000146
32390,1000146
32391,1000146
32392,1000146
32412,1000146
32426,1000146
32431,1000146
32434,1000146
32464,1000146
32479,1000146
32480,1000146
32481,1000146
32482,1000146
32524,1000146
32525,1000146
32526,1000146
32527,1000146
32541,1000146
32712,1000146
32713,1000146
32714,1000146
32715,1000146
32716,1000146
32717,1000146
32718,1000146
32719,1000146
32720,1000146
32721,1000146
32729,1000146
32730,1000146
32731,1000146
32732,1000146
32733,1000146
32734,1000146
32735,1000146
32736,1000146
32737,1000146
32738,1000146
32740,1000146
32741,1000146
32742,1000146
32743,1000146
32744,1000146
32745,1000146
32746,1000146
32747,1000146
32748,1000146
32749,1000146
32750,1000146
32751,1000146
32752,1000146
32753,1000146
32754,1000146
32755,1000146
32756,1000146
32757,1000146
32758,1000146
32759,1000146
32760,1000146
32761,1000146
32762,1000146
32763,1000146
32764,1000146
32765,1000146
32767,1000146
32770,1000146
32771,1000146
32772,1000146
32782,1000146
32783,1000146
32792,1000918
32795,1000918
32796,1000918
32923,1003696
33001,1000146
33003,1000146
33015,1000146
33060,1000146
33075,1000146
33076,1000146
33077,1000146
33078,1000146
33079,1000146
33080,1000146
33081,1000146
33082,1000146
33083,1000146
33084,1000146
33085,1000146
33086,1000146
33087,1000146
33088,1000146
33089,1000146
33090,1000146
33091,1000146
33092,1000146
33093,1000146
33094,1000146
33095,1000146
33096,1000146
33097,1000146
33098,1000146
33099,1000146
33100,1000146
33102,1000146
33103,1000146
33104,1000146
33105,1000146
33106,1000146
33107,1000146
33108,1000146
33109,1000146
33110,1000146
33113,1000146
33114,1000146
33115,1000146
33116,1000146
33118,1000146
33119,1000146
33120,1000146
33121,1000146
33122,1000146
33123,1000146
33124,1000146
33125,1000146
33126,1000146
33127,1000146
33128,1000146
33129,1000146
33130,1000146
33131,1000146
33132,1000146
33133,1000146
33134,1000146
33135,1000146
33136,1000146
33137,1000146
33138,1000146
33139,1000146
33140,1000146
33141,1000146
33142,1000146
33143,1000146
33144,1000146
33145,1000146
33146,1000146
33147,1000146
33148,1000146
33149,1000146
33150,1000146
33151,1000146
33152,1000146
33153,1000146
33154,1000146
33155,1000146
33156,1000146
33157,1000146
33158,1000146
33159,1000146
33160,1000146
33161,1000146
33162,1000146
33163,1000146
33164,1000146
33165,1000146
33166,1000146
33167,1000146
33168,1000146
33169,1000146
33170,1000146
33171,1000146
33172,1000146
33173,1000146
33174,1000146
33175,1000146
33176,1000146
33200,1000146
33201,1000146
33202,1000146
33209,1000518
33220,1001725
33515,1000146
33516,1000146
33522,1000502
33529,1000146
33530,1000146
33531,1000146
33532,1000146
33537,1000146
33538,1000146
33539,1000146
33540,1000146
33541,1000146
33542,1000146
33543,1000146
33544,1000146
33545,1000146
33546,1000146
33547,1000146
33548,1000146
33549,1000146
33550,1000146
33551,1000146
33552,1000146
33553,1000146
33554,1000146
33555,1000146
33556,1000146
33704,1000146
33705,1000146
33706,1000146
33707,1000146
33708,1000146
33709,1000146
33710,1000146
33711,1000146
33712,1000146
33713,1000146
33714,1000146
33715,1000146
33716,1000146
33717,1000146
33718,1000146
33719,1000146
33720,1000146
33738,1000146
33739,1000146
33740,1000146
33741,1000146
33742,1000146
33743,1000146
33813,1000146
33814,1000146
33815,1000146
33816,1000146
33817,1000146
33818,1000146
33819,1000146
33820,1000146
33821,1000146
33822,1000146
33823,1000146
33824,1000146
33825,1000146
33826,1000146
33827,1000146
33828,1000146
33829,1000146
33830,1000146
33831,1000146
33864,1000146
33865,1000146
33873,1000146
33876,1000146
33877,1000146
33878,1000146
33879,1000146
33880,1000146
33881,1000146
33882,1000146
33883,1000146
33884,1000146
33885,1000146
33886,1000146
33887,1000146
33888,1000146
33889,1000146
33906,1000146
33908,1000146
33909,1000146
33910,1000146
33911,1000146
33912,1000146
33913,1000146
33914,1000146
33915,1000146
33916,1000146
33917,1000146
33918,1000146
33919,1000146
33920,1000146
33921,1000146
33922,1000146
33923,1000146
33924,1000146
33925,1000146
33926,1000146
34102,1000146
34103,1000146
34104,1000146
34105,1000146
34106,1000146
34107,1000146
34108,1000146
34109,1000146
34110,1000146
34111,1000146
34112,1000146
34113,1000146
34114,1000146
34119,1000146
34162,1000146
34163,1000146
34204,1000146
34205,1000146
34206,1000146
34207,1000146
34210,1000146
34227,1000146
34228,1000146
34229,1000146
34230,1000146
34231,1000146
34232,1000146
34233,1000146
34234,1000146
34235,1000146
34257,1000630
35006,1000661
35008,1000661
35009,1000518
35010,1000518
35011,1000518
35012,1000518
35013,1000518
35014,1000518
35015,1000518
35016,1000518
35017,1000518
35018,1000518
35019,1000518
35020,1000518
35021,1000518
35022,1000518
35023,1000518
35024,1000518
35025,1000518
35026,1000518
35027,1000518
35028,1000518
35029,1000518
35030,1000518
35031,1000518
35032,1000518
35033,1000518
35034,1000518
35035,1000518
35036,1000518
35037,1000518
35038,1000518
35039,1000518
35040,1000518
35041,1000518
35042,1000518
35043,1000518
35044,1000518
35045,1000518
35116,1000630
35117,1000628
35119,1000628
35120,1000629
35121,1000629
35207,1000523
35312,1000126
35355,1000506
35359,1000703
35369,1000575
35418,1000146
35419,1000146
35420,1000146
35421,1000146
35422,1000146
35423,1000146
35424,1000146
35425,1000146
35426,1000146
35427,1000146
35428,1000146
35429,1000146
35439,1000091
35480,1000146
35481,1000146
35483,1000661
35484,1000661
35620,1000092
35643,1000661
35682,1000146
35683,1000146
35722,1000630
35726,1000146
35729,1000146
35730,1000630
35731,1000630
35732,1000630
35733,1000630
35734,1000630
35735,1000630
35736,1000630
35737,1000630
35738,1000630
35739,1000630
35740,1000630
35741,1000630
35742,1000630
35756,1000630
35762,1000146
35766,1000918
35768,1000661
35770,1000146
35785,1000505
35792,1000661
35793,1000661
35796,1000146
35797,1000146
35798,1000146
35799,1000146
35800,1000146
35801,1000146
35802,1000146
35803,1000146
35804,1000146
35805,1000146
35806,1000146
35807,1000146
35808,1000146
35809,1000146
35810,1000146
35811,1000146
35812,1000146
35841,1000319
35843,1000084
35873,1000661
35942,1000111
35943,1000111
35944,1000111
35945,1000146
35946,1000146
35947,1000146
35948,1000146
35949,1000146
35950,1000146
35951,1000146
35952,1000146
35953,1000146
35954,1000146
35955,1000146
35956,1000146
35957,1000146
35958,1000146
35959,1000146
35960,1000146
35961,1000146
35962,1000146
35963,1000146
35964,1000146
35965,1000146
35966,1000146
35967,1000146
35968,1000146
35969,1000146
35970,1000146
35971,1000146
35972,1000146
35973,1000146
36000,1000092
36001,1000092
36006,1000661
36007,1000146
36008,1000146
36009,1000146
36010,1000146
36011,1000146
36012,1000305
36013,1000305
36014,1000305
36021,1001723
36039,1000661
36045,1000661
36052,1000661
36072,1000518
36073,1000518
36074,1000518
36075,1000518
36076,1000518
36077,1000518
36078,1000518
36079,1000518
36080,1000518
36081,1000518
36082,1000518
36083,1000518
36084,1000518
36085,1000518
36086,1000518
36087,1000518
36088,1000518
36089,1000518
36090,1000518
36091,1000518
36092,1000518
36093,1000518
36094,1000518
36095,1000518
36096,1000518
36097,1000518
36098,1000518
36099,1000518
36100,1000518
36101,1000518
36102,1000518
36103,1000518
36104,1000518
36105,1000518
36106,1000518
36107,1000518
36108,1000518
36109,1000518
36110,1000518
36111,1000518
36112,1000518
36113,1000518
36114,1000518
36115,1000518
36116,1000518
36117,1000518
36118,1000518
36119,1000518
36120,1000518
36121,1000518
36122,1000518
36123,1000518
36124,1000518
36125,1000518
36159,1000148
36160,1000146
36167,1000517
36171,1000148
36172,1001039
36204,1000518
36261,1000517
36262,1000517
36263,1000517
36264,1000517
36265,1000517
36266,1000517
36267,1000517
36268,1000517
36269,1000517
36270,1000517
36271,1000517
36272,1000517
36273,1000517
36274,1000517
36275,1000517
36276,1000517
36277,1000517
36278,1000517
36279,1000517
36280,1000517
36281,1000517
36282,1000517
36283,1000517
36284,1000517
36285,1000517
36286,1000517
36287,1000517
36288,1000517
36289,1000517
36290,1000517
36291,1000517
36292,1000517
36293,1000517
36294,1000517
36295,1000517
36296,1000517
36297,1000517
36298,1000517
36299,1000517
36300,1000517
36301,1000517
36302,1000517
36303,1000517
36304,1000517
36305,1000517
36306,1000517
36307,1000517
36308,1000517
36309,1000517
36310,1000517
36311,1000518
36312,1000518
36313,1000518
36314,1000518
36315,1000518
36316,1000518
36317,1000518
36318,1000518
36319,1000518
36320,1000518
36321,1000518
36322,1000518
36323,1000517
36324,1000517
36325,1000517
36326,1000517
36327,1000517
36328,1000517
36329,1000517
36330,1000517
36331,1000517
36332,1000517
36333,1000517
36334,1000517
36335,1000517
36336,1000517
36337,1000517
36338,1000517
36339,1000517
36340,1000517
36341,1000517
36342,1000517
36343,1000517
36344,1000517
36345,1000517
36346,1000517
36347,1000517
36348,1000517
36349,1000517
36350,1000517
36351,1000517
36352,1000518
36353,1000518
36354,1000518
36355,1000518
36356,1000518
36357,1000518
36358,1000518
36359,1000518
36360,1000518
36361,1000518
36362,1000518
36363,1000518
36364,1000518
36365,1000518
36366,1000518
36367,1000518
36368,1000518
36369,1000518
36370,1000518
36371,1000518
36372,1000518
36373,1000518
36374,1000518
36375,1000518
36376,1000518
36377,1000518
36378,1000518
36379,1000518
36380,1000518
36381,1000518
36382,1000518
36425,1000146
36426,1000146
36427,1000146
36428,1000146
36429,1000146
36430,1000146
36431,1000146
36432,1000146
36433,1000146
36434,1000146
36467,1000517
36473,1000517
36474,1000517
36475,1000517
36476,1000517
36477,1000517
36478,1000517
36479,1000517
36480,1000517
36481,1000517
36482,1000517
36483,1000517
36484,1000517
36485,1000517
36486,1000517
36487,1000517
36488,1000517
36489,1000517
36490,1000517
36491,1000517
36495,1000517
36496,1000517
36497,1000517
36498,1000517
36499,1000517
36500,1000517
36501,1000517
36502,1000517
36503,1000517
36504,1000517
36505,1000517
36506,1000517
36507,1000517
36508,1000517
36509,1000517
36515,1000517
36516,1000517
36517,1000517
36518,1000517
36519,1000517
36520,1000517
36521,1000517
36522,1000517
36523,1000517
36524,1000517
36525,1000517
36526,1000517
36527,1000517
36528,1000517
36529,1000517
36530,1000517
36531,1000517
36532,1000517
36533,1000517
36534,1000517
36535,1000517
36536,1000517
36537,1000517
36544,1000517
36545,1000517
36546,1000517
36547,1000517
36548,1000517
36549,1000517
36550,1000517
36551,1000517
36552,1000517
36553,1000517
36554,1000517
36555,1000517
36556,1000517
36624,1000661
36626,1000661
36627,1000661
36628,1000661
36629,1000661
36630,1000661
36631,1000661
36788,1000518
36789,1000518
36790,1000518
36812,1000517
36813,1000517
36814,1000517
36815,1000517
36816,1000517
36817,1000517
36818,1000517
36819,1000517
36820,1000517
36821,1000517
36822,1000517
36823,1000517
36824,1000517
36825,1000517
36826,1000517
36827,1000517
36828,1000517
36829,1000518
36830,1000315
36831,1000517
36832,1000517
36833,1000517
36834,1000517
36835,1000517
36836,1000517
36837,1000517
36838,1000517
36839,1000517
36840,1000517
36841,1000517
36842,1000517
36843,1000517
36844,1000517
36845,1000517
36846,1000517
36847,1000517
36848,1000517
36849,1000517
36850,1000517
36851,1000517
36852,1000517
36853,1000517
36854,1000517
36855,1000517
36856,1000517
36857,1000517
36858,1000517
36859,1000517
36860,1000517
36861,1000517
36862,1000517
36863,1000517
36864,1000517
36865,1000517
36866,1000517
36867,1000517
36868,1000517
36869,1000517
36870,1000517
36871,1000517
36872,1000517
36873,1000517
36874,1000517
36875,1000517
36876,1000517
36877,1000517
36878,1000517
36879,1000517
36880,1000517
36881,1000517
36882,1000517
36883,1000517
36884,1000517
36885,1000517
36886,1000517
36887,1000517
36888,1000517
36889,1000517
36890,1000517
36891,1000517
36892,1000517
36893,1000517
36894,1000517
36895,1000517
36896,1000517
36897,1000517
36898,1000517
36899,1000517
36900,1000517
36901,1000517
36902,1000517
36903,1000517
36904,1000517
36905,1000517
36906,1000517
36907,1000517
36908,1000517
36909,1000517
36910,1000517
36911,1000517
36912,1000517
36931,1000146
36999,1000146
37000,1000146
37005,1000146
37006,1000146
37072,1000097
37073,1000097
37074,1000097
37075,1000097
37076,1000097
37084,1001733
37085,1001733
37552,1000661
37615,1000146
37782,1000630
38222,1000146
38223,1000146
38285,1001733
38313,1000084
38314,1000084
38315,1000084
38316,1000084
38317,1000518
38655,1000148
38656,1000148
38657,1000148
38658,1000148
38659,1000148
38660,1000148
38661,1000148
38662,1000148
38663,1000148
38664,1000148
38665,1000148
38666,1000148
38667,1000148
38668,1000148
38716,1000146
38717,1000146
38718,1000146
38719,1000084
38720,1000146
38721,1000146
38743,1000661
38879,1000575
38904,1000630
38905,1000630
38906,1000630
38907,1000630
38908,1000630
38909,1000630
38910,1000630
38911,1000630
38912,1000630
38913,1000630
38914,1000630
38915,1000630
38916,1000630
38917,1000630
38918,1000630
38919,1000630
38920,1000630
38960,1000628
38961,1000629
38962,1000629
38963,1000628
38964,1000629
38965,1000630
38967,1000630
38968,1000630
38969,1000630
38970,1000630
38971,1000630
38972,1000630
38973,1000630
38974,1000630
38975,1000630
38976,1000630
38977,1000630
38978,1000630
38983,1002107
38984,1002107
39026,1000183
39030,1000084
39056,1000146
39071,1000577
39118,1000493
39119,1000493
39120,1002203
39134,1000091
39135,1000091
39136,1000091
39137,1000091
39138,1000091
39139,1000091
39215,1000587
39261,1000506
39262,1000506
39488,1000588
39498,1002126
39506,1000146
39508,1002126
39514,1000319
39517,1002126
39520,1000319
39523,1002126
39529,1000319
39532,1002126
39538,1000319
40014,1002126
40018,1000319
40023,1002126
40027,1000319
40032,1002126
40036,1000319
40132,1000146
40136,1000091
40137,1000091
40138,1000091
40139,1000091
40145,1000917
40545,1000242
40546,1000242
40547,1000242
40548,1000242
40549,1000242
40550,1000242
40551,1000242
40552,1000242
40553,1000242
40554,1000242
40555,1000242
40556,1000242
40557,1000242
40558,1000242
40559,1000242
40560,1000242
40561,1000242
40562,1000242
40563,1000242
40564,1000242
40565,1000242
40566,1000242
40567,1000242
40568,1000242
40569,1000242
40570,1000242
40571,1000242
40572,1000242
40573,1000242
40574,1000242
40575,1000242
40576,1000242
40577,1000242
40578,1000242
40579,1000242
40580,1000242
40581,1000242
40593,1002199
40595,1001989
40596,1001988
40606,1001983
40614,1000146
40615,1000146
40616,1000146
40617,1000146
40657,1000541
40658,1000541
40668,1001741
40675,1001741
40679,1000146
40680,1000146
40692,1000630
40693,1000630
40694,1000630
40695,1000630
40696,1000630
40697,1000630
40698,1000630
40699,1000630
40700,1000630
40701,1000630
40702,1000630
40703,1000630
40704,1000630
40705,1000630
40706,1000630
40707,1000630
40708,1000630
40721,1000146
40722,1000146
40758,1000630
40769,1000703
40774,1000810
40776,1000703
40778,1000091
40779,1000091
40785,1000703
40786,1000810
40792,1000703
40793,1000810
40796,1000810
40797,1000703
40802,1000810
40803,1000703
40805,1000306
40825,1000505
40835,1000505
40840,1000598
40842,1000091
40861,1000630
40927,1000630
40928,1000630
40965,1000630
40966,1000630
40996,1002571
41002,1002578
41003,1002578
41010,1002262
41012,1000630
41015,1002262
41027,1001983
41037,1000587
41042,1001983
41045,1000630
41046,1000630
41051,1000630
41052,1000630
41082,1000558
41083,1000558
41087,1000845
41088,1000845
41089,1000845
41090,1000845
41098,1002276
41099,1002276
41100,1002276
41101,1002276
41102,1002276
41103,1002276
41106,1000592
41107,1000595
41143,1002630
41174,1002262
41197,1000845
41198,1000845
41199,1000845
41200,1000845
41201,1000845
41234,1000084
41255,1002267
41256,1002267
41257,1002267
41258,1002267
41259,1002267
41260,1002267
41261,1002267
41262,1002267
41263,1002267
41264,1002267
41265,1002267
41266,1002267
41267,1002267
41268,1002267
41269,1002267
41270,1002267
41271,1002267
41272,1002267
41329,1002107
41330,1002107
41331,1002107
41332,1002107
41333,1002107
41390,1000124
41391,1000692
41392,1000661
41395,1000124
41407,1000124
41415,1000124
41416,1000661
41419,1000124
41420,1000661
41423,1000124
41446,1000124
41448,1000661
41456,1000299
41458,1000288
41459,1000319
41461,1000103
41463,1000228
41464,1000258
41465,1000162
41466,1000209
41467,1000213
41468,1000099
41478,1000243
41503,1000661
41532,1000319
41564,1002126
41568,1000319
41584,1002126
41588,1000319
41592,1002126
41596,1000319
41664,1001491
41665,1001491
41725,1000146
41728,1000148
41729,1001680
41730,1001680
41733,1001680
41795,1000198
41804,1000084
41812,1000091
41813,1000091
41821,1000301
41826,1001039
41827,1000985
41828,1000985
41830,1000301
41831,1000987
41832,1000493
41833,1000985
41841,1000914
41842,1000914
41843,1000914
41844,1000914
41845,1000914
41846,1000914
41847,1000914
41848,1001051
41865,1000125
41867,1000148
41875,1001688
41876,1001688
41878,1000299
41880,1000288
41881,1000319
41883,1000103
41885,1000228
41886,1000258
41887,1000162
41888,1000209
41889,1000213
41890,1000099
41900,1000243
41925,1000661
41954,1000319
41986,1002126
41990,1000319
42006,1002126
42010,1000319
42014,1002126
42018,1000319
42086,1001491
42087,1001491
42147,1000146
42150,1000148
42151,1001680
42152,1001680
42155,1001680
42217,1000198
42226,1000084
42234,1000091
42235,1000091
42243,1000301
42248,1001039
42249,1000985
42250,1000985
42252,1000301
42253,1000987
42254,1000493
42255,1000985
42263,1000914
42264,1000914
42265,1000914
42266,1000914
42267,1000914
42268,1000914
42269,1000914
42270,1001051
42287,1000125
42289,1000148
42297,1001688
42298,1001688
42300,1000299
42302,1000288
42303,1000319
42305,1000103
42307,1000228
42308,1000258
42309,1000162
42310,1000209
42311,1000213
42312,1000099
42322,1000243
42347,1000661
42376,1000319
42408,1002126
42412,1000319
42428,1002126
42432,1000319
42436,1002126
42440,1000319
42508,1001491
42509,1001491
42569,1000146
42572,1000148
42573,1001680
42574,1001680
42577,1001680
42639,1000198
42648,1000084
42656,1000091
42657,1000091
42665,1000301
42670,1001039
42671,1000985
42672,1000985
42674,1000301
42675,1000987
42676,1000493
42677,1000985
42685,1000914
42686,1000914
42687,1000914
42688,1000914
42689,1000914
42690,1000914
42691,1000914
42692,1001051
42709,1000125
42711,1000148
42719,1001688
42720,1001688
42722,1000299
42724,1000288
42725,1000319
42727,1000103
42729,1000228
42730,1000258
42731,1000162
42732,1000209
42733,1000213
42734,1000099
42744,1000243
42769,1000661
42798,1000319
42830,1002126
42834,1000319
42850,1002126
42854,1000319
42858,1002126
42862,1000319
42930,1001491
42931,1001491
42991,1000146
42994,1000148
42995,1001680
42996,1001680
42999,1001680
43061,1000198
43070,1000084
43078,1000091
43079,1000091
43087,1000301
43092,1001039
43093,1000985
43094,1000985
43096,1000301
43097,1000987
43098,1000493
43099,1000985
43107,1000914
43108,1000914
43109,1000914
43110,1000914
43111,1000914
43112,1000914
43113,1000914
43114,1001051
43131,1000125
43133,1000148
43141,1001688
43142,1001688
43144,1000523
43146,1000493
43147,1000493
43293,1000305
43304,1000305
43307,1000148
43308,1000914
43309,1000986
43310,1000986
43360,1000305
43371,1000305
43374,1000148
43375,1000914
43376,1000986
43377,1000986
43430,1000305
43441,1000305
43444,1000148
43445,1000914
43446,1000986
43447,1000986
43494,1000146
43495,1000146
43496,1000146
43497,1000146
43498,1000146
43499,1000146
43500,1000146
43509,1000146
43510,1000146
43512,1000146
43513,1000146
43514,1000146
43532,1000517
43640,1000146
43641,1000305
43643,1000287
43644,1000287
43645,1000287
43646,1000287
43702,1000319
43710,1000271
43711,1000289
43712,1000269
43713,1000108
43714,1000171
43715,1000238
43716,1000238
43717,1000238
43718,1000212
43719,1000271
43720,1000174
43722,1000110
43723,1000249
43724,1000249
43725,1000238
43727,1000110
43728,1000249
43729,1000238
43730,1000174
43731,1000171
43732,1000227
43733,1000209
43734,1000249
43735,1000289
43736,1000122
43737,1000122
43738,1000122
43739,1000122
43740,1000130
43741,1000130
43742,1000126
43743,1000126
43744,1000123
43745,1000123
